Country code,Year,"Industry (including construction), value added (% of GDP)","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",Literacy rate total (% of people aged 15 and above),Age dependency ratio,Trade (% of GDP),Terms of trade adjustment (constant LCU),Access to electricity,"Services, value added (% of GDP)","Unemployment, total (% of total labor force)",R&D expenditure (% of GDP)
SDN,1970,12.5666621085738,,,100.691872846219,32.7498974429099,-416746377.970793,,,,
SDN,1971,11.9477911646586,,,101.051508749392,32.8187751004016,-406030640.874469,,,,
SDN,1972,11.7973629424011,,,101.365336652107,32.6856349757113,-489409967.940184,,,,
SDN,1973,12.0951936537564,,,101.514152995468,31.8712085860943,-480663481.697193,,,,
SDN,1974,12.2669568371418,,,101.254429016775,33.4348929996373,-350914137.635202,,,,
SDN,1975,12.3436941764916,,,100.726270616668,34.7981421936406,-446485790.715517,,,,
SDN,1976,11.9495653835132,,,100.289897625229,30.365842009743,-462556089.03524,,,,
SDN,1977,11.0370710784314,,,99.8384094695866,26.0033700980392,-333654519.683257,,,,
SDN,1978,11.0716380939965,,,99.3420041562019,23.1340851313474,-270424306.096287,,,,
SDN,1979,,,,98.8696092699211,29.3116333139583,-361196707.865688,,,,
SDN,1980,,,,98.4033690140617,33.7272950691481,-408467196.981666,,,,
SDN,1981,,,,97.9660192971046,33.2717682490557,-226005292.206284,,,,
SDN,1982,13.536556036556,,,97.7066476877207,34.3530543530544,-154877692.72228,,44.7763347763348,,
SDN,1983,14.1608718408853,,,97.6570970248241,31.8378944220129,2034578.92026663,,47.1334305368626,,
SDN,1984,14.8646360229423,,,97.9141799394522,24.9265566673293,-19934133.6450174,,49.5600762779876,,
SDN,1985,15.4883475942727,,,98.3992512605549,17.6280259706755,-175259943.296559,,46.8616975534248,,
SDN,1986,15.5082142644815,,,99.0447032212542,12.9624858801847,-244216932.278164,,45.1921285745427,,
SDN,1987,15.7119625137817,,,99.8244593720047,16.6565600882029,-325466916.688841,,49.013230429989,,
SDN,1988,13.0056512025233,,,100.546856301824,11.4877892279267,-187791302.150297,,42.4480298099,,
SDN,1989,13.7606203256294,,,101.229948959974,14.6851920092592,-48371923.2475716,,44.2734581389193,,
SDN,1990,14.6754477806659,,,101.778368641151,11.0874555357019,107693331.252622,32.8,42.4667487969455,,
SDN,1991,12.1260647248559,,,102.176389260476,15.0713288352065,-163811658.105578,26.9192943572998,43.8718717350336,15.7220001220703,
SDN,1992,11.693277071751,,,102.40670962485,19.6702829961482,-169983278.184872,27.4086132049561,45.476717659199,15.7130002975464,
SDN,1993,12.1761138932699,,,102.147068877894,11.4660479048053,240700721.504622,27.897253036499,44.3589633948314,15.7110004425049,
SDN,1994,10.0120017874348,,,101.257213185859,14.6102093704517,214715258.705653,28.3845348358154,52.0969013775539,15.7049999237061,
SDN,1995,10.1623239845636,,,99.9368099289706,14.772466948848,-53190723.1961253,28.8697834014893,48.9523754612259,15.5819997787476,
SDN,1996,14.5744443111901,,,98.2821878510222,20.0298121854127,0.0,29.35231590271,39.8935457410247,15.5260000228882,
SDN,1997,14.0313239141513,,,96.3604414324989,17.8586132397321,376727428.726649,29.8314571380615,37.1668918104835,15.4069995880127,
SDN,1998,14.5647329644475,,,94.3298616484006,21.8751360352106,252841502.021516,30.3065280914307,36.825381000623,15.4300003051758,
SDN,1999,15.5325796562813,,,92.3162582516391,24.7143674919415,-725537644.24103,30.7767562866211,36.864974316213,15.3859996795654,0.530070006847382
SDN,2000,20.0797178625874,,61.3458709716797,90.4137071823416,29.4042344599492,2994669700.47581,23.0,35.7090117949857,15.2819995880127,0.472770005464554
SDN,2001,19.5381154442319,,,88.7959977053518,21.6412901313421,2048819784.36668,29.2552261352539,25.3402380871451,15.2180004119873,0.374830007553101
SDN,2002,20.7757913955766,,,87.5222998987718,26.1389343449679,1033705836.86792,29.5256023406982,20.0077535626802,15.1630001068115,0.322470009326935
SDN,2003,19.8413102544769,,,86.368528797527,26.9652412260399,1390223553.38895,29.7905673980713,20.8411829708171,15.0970001220703,0.280800014734268
SDN,2004,21.4151752034683,,,85.050364625253,30.5858796355749,2926612647.65637,30.0523929595947,19.6136870640777,15.0480003356934,0.238250002264977
SDN,2005,21.9763462611458,2.0,,83.5386048890523,36.0268343844964,1651391710.67233,30.313346862793,17.9950722184399,14.9759998321533,0.224999994039536
SDN,2006,22.9778613068907,2.0,,82.1522548969271,36.4004910959905,1212976221.23874,30.5757923126221,19.855472715377,14.8990001678467,
SDN,2007,26.3285235935348,2.0,,81.0965004565854,34.6249054690966,2668677105.82288,30.8424415588379,10.8761534344019,14.8430004119873,
SDN,2008,28.2073396404398,2.0,53.5173797607422,80.4107877469672,38.1392044373835,4271387932.10165,19.9699993133545,15.4985357509151,14.8000001907349,
SDN,2009,25.6508731569437,1.5,,80.0382817233868,44.3443690040824,1949613303.96573,29.0,26.4598144889249,13.0,
SDN,2010,21.1420469221691,1.5,,80.2317248199122,43.6589976126358,1193947790.99381,38.0397758483887,30.8333184053026,15.1300001144409,
SDN,2011,20.3300649001863,1.5,,80.8808911544967,29.5881702622578,283057837.326487,39.8208045959473,38.0051092550931,17.4400005340576,
SDN,2012,17.6175266828595,1.5,,81.3568772678126,28.1236601962003,262680308.28304,41.5919952392578,46.0544465200986,17.6679992675781,
SDN,2013,20.2367455588648,1.5,,81.6302395564655,26.1421794819594,338585378.59155,43.3435173034668,45.8278881004255,17.4050006866455,
SDN,2014,18.1004960644315,1.5,,81.4787682576153,1.3777969625802,473901201.761583,44.9000015258789,46.0569229388561,17.3850002288818,
SDN,2015,16.0712107361815,1.5,,81.0721493578588,1.50099591626307,530913444.06532,46.9031066894531,48.7681406482026,17.4440002441406,
SDN,2016,17.3546057080676,1.5,,80.7421508640789,1.45598862807747,727897424.209142,48.8494033813477,50.1460202462207,17.4409999847412,
SDN,2017,16.6174079698297,1.5,,80.3057232016279,1.46238454189561,800533278.25348,50.7547187805176,51.3685771317033,17.5009994506836,
SDN,2018,20.7757619010592,1.5,60.6971817016602,80.0117850355679,1.29505355246102,883476740.534687,52.4470024108887,51.2947649245208,17.57200050354,
SDN,2019,21.7363013265282,1.5,,80.0746038415139,1.21884530715618,1069590481.89033,53.9625396728516,37.6356278206897,17.5860004425049,
SDN,2020,23.3281861558455,1.5,,80.2309640223348,0.756875544776404,1540920333.23052,55.3897018432617,36.2433523267268,19.2919998168945,
SDN,2021,7.36874367347322,1.5,,80.2123193839029,4.12745900017168,1432082804.78255,,9.68548551369955,19.0499992370605,
LBY,1960,,,,85.7703949124189,,,,,,
LBY,1961,,,,87.0046701847967,,,,,,
LBY,1962,,,,88.5136329922834,,,,,,
LBY,1963,,,,90.3764656446449,,,,,,
LBY,1964,,,,92.2930357396428,,,,,,
LBY,1965,,,,95.1065924834396,,,,,,
LBY,1966,,,,99.3994517131671,,,,,,
LBY,1967,,,,104.134735566301,,,,,,
LBY,1968,,,,108.748205830148,,,,,,
LBY,1969,,,,113.102661692652,,,,,,
LBY,1970,,,,117.11649625341,,,,,,
LBY,1971,,,,120.727402244334,,,,,,
LBY,1972,,,,123.314623882342,,,,,,
LBY,1973,,,,122.895877469438,,,,,,
LBY,1974,,,,120.560893316521,,,,,,
LBY,1975,,,,117.97951687366,,,,,,
LBY,1976,,,,114.764234210508,,,,,,
LBY,1977,,,,111.147394181455,,,,,,
LBY,1978,,,,107.186887408605,,,,,,
LBY,1979,,,,102.963556988903,,,,,,
LBY,1980,,,,98.6925820883411,,,,,,
LBY,1981,,,,94.6995310216421,,,,,,
LBY,1982,,,,91.2434472414724,,,,,,
LBY,1983,,,,88.3691308512669,,,,,,
LBY,1984,,,60.1643905639648,85.9931207715756,,,,,,
LBY,1985,,,,84.1143450530483,,,,,,
LBY,1986,,,,82.7167462743691,,,,,,
LBY,1987,,,,81.620271218263,,,,,,
LBY,1988,,,,80.4565388003236,,,,,,
LBY,1989,,,,79.0109420951002,,,,,,
LBY,1990,,,,77.3749903190628,70.797800855223,,,,,
LBY,1991,,,,75.5895350849807,64.5963701146866,,,,20.1180000305176,
LBY,1992,,,,73.6655343762283,56.0580651923278,,,,20.2509994506836,
LBY,1993,,,,71.6256927378268,59.7921131590227,,,,20.2150001525879,
LBY,1994,,,76.5,69.518679467597,53.1524029296679,,,,20.113000869751,
LBY,1995,,,,67.5005246485739,51.5917602996255,,,,20.2029991149902,
LBY,1996,,,,65.6788287698378,52.5451559934319,,,,20.0100002288818,
LBY,1997,,,,63.9880058365173,48.6324121846067,,,,19.9930000305176,
LBY,1998,,,,62.3536736017627,40.2527075812274,,,,19.943000793457,
LBY,1999,,,,60.6935942386653,34.8016301090735,,,,19.8859996795654,
LBY,2000,,,,59.1145338170037,45.2810937659422,,99.8000030517578,,19.8059997558594,
LBY,2001,,,,57.7532187282006,43.1734496124031,,97.1470565795898,,19.8099994659424,
LBY,2002,65.8303859757035,,,56.5441650921484,78.8597570352145,,95.4233703613281,,19.7530002593994,
LBY,2003,70.8938132064248,,,55.4893715864394,90.6127305175491,0.0,93.6944427490234,,19.5739994049072,
LBY,2004,76.6425137601895,,86.0999984741211,54.6579045833161,96.1293320792401,5751248286.52374,91.9626388549805,,19.6060009002686,
LBY,2005,80.9742943873926,,,54.0223868567248,90.8608896854615,11992009303.9765,90.2302856445313,,19.4890003204346,
LBY,2006,86.6695550057577,,,53.2880212542153,97.7381011197381,11843476618.5492,88.4998168945313,21.4916497863516,19.4909992218018,
LBY,2007,84.727507668667,,,52.5307053883779,102.732315500893,16200480564.5993,86.7738647460938,24.5170340448071,19.443000793457,
LBY,2008,85.9203928517569,,,51.9068321087772,103.242158045544,22547502967.7736,85.0551376342773,22.6422296787815,19.42799949646,
LBY,2009,73.7972544656913,,,51.4016851739353,107.620930501039,10794734013.6885,83.3463592529297,33.6406666526731,19.4109992980957,
LBY,2010,75.7449869936204,,,51.1023720462888,98.077213074239,26790848074.9998,81.6502227783203,32.1610487205157,19.3080005645752,
LBY,2011,53.8989087023988,,,54.6618119689393,63.0054352895288,8786714458.04227,79.9694519042969,60.4271917105475,19.4459991455078,
LBY,2012,73.7369299183248,,,58.647707800667,98.2243189168448,26776610040.6784,78.3067474365234,38.0498684426903,19.0300006866455,
LBY,2013,65.1237589148371,,,57.8573391589376,106.334360918106,23686411209.9627,76.6638717651367,49.5688944454069,19.4599990844727,
LBY,2014,46.7692775548728,,,57.1985707730303,76.5248826381117,13119734605.5872,75.0388031005859,67.8416782304827,19.6110000610352,
LBY,2015,34.8289693278703,,,56.7522679106465,56.9049073326883,3501410194.91476,73.4285736083984,72.4462059977024,19.5209999084473,
LBY,2016,26.0770762664238,,,56.2044448997433,41.1101760615135,37673685.6938801,71.8302230834961,77.8397088024993,19.5160007476807,
LBY,2017,38.9800161101817,,,55.3906509232672,47.5489661921214,4561722909.9505,70.2407684326172,64.0663893322394,19.2910003662109,
LBY,2018,49.676758007488,,,54.3224035227984,63.7811335968183,10655091947.8954,67.0,54.4802477026269,19.4459991455078,
LBY,2019,48.3034630894662,,,53.1633318512277,78.2091278508398,6136369334.05032,68.6424026489258,55.7651894191696,19.6119995117188,
LBY,2020,,,,51.9868560146113,,,69.7073516845703,,20.3430004119873,
LBY,2021,,,,50.7808605057925,,,,,20.6060009002686,
ERI,1960,,,,82.2876590435828,,,,,,
ERI,1961,,,,81.6118639587962,,,,,,
ERI,1962,,,,81.0648480539326,,,,,,
ERI,1963,,,,80.8563817709198,,,,,,
ERI,1964,,,,80.8698613604727,,,,,,
ERI,1965,,,,81.3931714321752,,,,,,
ERI,1966,,,,82.4194366911951,,,,,,
ERI,1967,,,,83.3904961504496,,,,,,
ERI,1968,,,,84.2826759945398,,,,,,
ERI,1969,,,,85.0886157913504,,,,,,
ERI,1970,,,,85.8225767125548,,,,,,
ERI,1971,,,,86.4716630977873,,,,,,
ERI,1972,,,,87.0004351318784,,,,,,
ERI,1973,,,,87.4287363787256,,,,,,
ERI,1974,,,,87.8170497511446,,,,,,
ERI,1975,,,,88.2089453495416,,,,,,
ERI,1976,,,,88.5863778900554,,,,,,
ERI,1977,,,,88.8952273703863,,,,,,
ERI,1978,,,,89.128550690096,,,,,,
ERI,1979,,,,89.3064600889623,,,,,,
ERI,1980,,,,89.4230417694909,,,,,,
ERI,1981,,,,89.5065545799752,,,,,,
ERI,1982,,,,89.6186715988634,,,,,,
ERI,1983,,,,89.7715231054891,,,,,,
ERI,1984,,,,89.9571732276187,,,,,,
ERI,1985,,,,90.1893337419025,,,,,,
ERI,1986,,,,90.4181048543841,,,,,,
ERI,1987,,,,90.7036960415966,,,,,,
ERI,1988,,,,91.0714002982192,,,,,,
ERI,1989,,,,91.4980004190466,,,,,,
ERI,1990,,,,92.0776758704854,,,,,,
ERI,1991,,,,92.3018746222041,,,,,5.31300020217896,
ERI,1992,10.760506699593,,,92.7897786457027,56.3771893721132,25524537.8840284,,,5.42799997329712,
ERI,1993,13.6107250878771,,,92.082838928829,102.060001634922,50501017.480279,,,5.46500015258789,
ERI,1994,12.7992183683439,,,91.586873977578,110.881778212018,109673872.994584,,,5.48999977111816,
ERI,1995,15.0839347984754,,,88.2323581791576,105.322628605412,67215934.9087353,22.9,,5.37799978256226,
ERI,1996,18.9062287347457,,,86.2239056408232,116.617520301229,52103004.59973,24.7554473876953,,5.35799980163574,
ERI,1997,20.980605584847,,,88.6811607925797,115.414776658722,93577269.6774194,25.8746109008789,,5.49200010299683,
ERI,1998,19.280352024027,,,90.5872072271659,94.9275656742685,-9042329.85848165,26.9896945953369,,5.55200004577637,
ERI,1999,20.8742099172082,,,91.8763022921971,96.2592361791151,-6542831.30427635,28.0999355316162,,5.60599994659424,
ERI,2000,19.160680418751,,,92.6589475769084,67.8813619265146,0.0,29.2545108795166,,5.61600017547607,
ERI,2001,18.5335104260986,,,91.6443840380871,72.0627109589752,36271121.0960274,30.3525619506836,,5.66599988937378,
ERI,2002,19.1738449069837,,52.5139503479004,90.0079361882726,76.5901636574451,9467593.57512784,32.2000007629395,,5.69299983978271,
ERI,2003,19.69660113404,,,87.7345895244921,74.0078242901552,-103082173.643248,32.5282592773438,,5.67700004577637,
ERI,2004,19.6127388525368,,,85.7483200813137,65.570906849032,-167818087.226763,33.6106033325195,,5.59100008010864,
ERI,2005,20.4623875049573,2.5,,85.7876086569998,61.1060310218073,-209170451.77077,34.6924095153809,,5.6230001449585,
ERI,2006,18.1529072515031,2.5,,86.6717999771853,45.2608460537354,-320683651.22699,35.7760925292969,,5.63899993896484,
ERI,2007,19.1952082293037,2.0,,87.5010732955106,34.5595595326375,-318337539.705151,36.8642921447754,,5.65199995040894,
ERI,2008,25.9146824489119,2.0,64.662971496582,86.8234375689529,30.5609500494496,-259416417.221586,37.9597244262695,,5.59600019454956,
ERI,2009,21.8193391437224,2.0,,86.1168897555347,27.9721416148149,-350123927.204614,39.0650978088379,,5.64499998092651,
ERI,2010,,2.0,,85.8398709634759,37.4714654565691,-408770768.993998,40.1831207275391,,5.89200019836426,
ERI,2011,,2.0,,85.2611619184257,47.3937901188684,0.0,41.3165016174316,,5.78200006484985,
ERI,2012,,2.0,,84.8660421476452,,,42.4679489135742,,5.69299983978271,
ERI,2013,,2.0,,84.5870242417014,,,43.6392288208008,,5.63000011444092,
ERI,2014,,2.0,,84.9133722104483,,,44.828311920166,,5.67799997329712,
ERI,2015,,2.0,,85.4102943576546,,,46.0322418212891,,5.79699993133545,
ERI,2016,,2.0,,85.3469437436008,,,47.2480392456055,,5.80700016021729,
ERI,2017,,2.0,,84.8168117519042,,,48.4727439880371,,5.80700016021729,
ERI,2018,,2.5,76.5705184936523,83.4867549686509,,,49.7033843994141,,5.69700002670288,
ERI,2019,,2.5,,81.8204825068531,,,50.9369926452637,,5.7039999961853,
ERI,2020,,2.5,,79.925790506184,,,52.1710968017578,,7.28000020980835,
ERI,2021,,2.5,,77.9020473188492,,,,,6.80200004577637,
SOM,1960,6.96664046092708,,,90.4546193371614,29.8603131799379,-2122369567.04982,,,,
SOM,1961,6.55953281213302,,,91.4388547185409,39.0795752381978,-2583960767.92316,,,,
SOM,1962,6.17691539735687,,,92.2230093312696,40.3081088322197,-2209872374.56109,,,,
SOM,1963,5.81643828575029,,,92.873521197516,41.8420279197328,-2821941724.99059,,,,
SOM,1964,5.81884709594199,,,93.3072116397586,46.4165407225805,-2665229477.78484,,,,
SOM,1965,5.15825157393535,,,93.1812363838448,37.7908151009857,-2692758360.70687,,,,
SOM,1966,7.30526544821584,,,92.7127867420586,37.5326475195822,-2562705475.88533,,,,
SOM,1967,7.97403814720508,,,92.2975366375578,35.9037764121572,-3477368775.11111,,,,
SOM,1968,11.9091796875,,,91.9354821182121,36.4111234375,-2759305270.14789,,,,
SOM,1969,13.1965432077543,,,91.6236404999915,39.6409236074627,-2909764666.14511,,,,
SOM,1970,14.1307231846753,,,91.3597529021704,28.2525940093145,-2191379555.61183,,,,
SOM,1971,15.0362305282975,,,91.1467735137078,33.1737630421442,-1610174236.76422,,,,
SOM,1972,12.9917882167514,,5.40465021133423,90.9792917491614,36.2849279742133,-4449336423.14685,,,,
SOM,1973,11.6047633424033,,,90.8533261085249,40.7862248264048,-3715784733.89912,,,,
SOM,1974,17.1094656162961,,,90.6570788751582,57.4505697074256,-2767374255.86005,,,,
SOM,1975,11.2541287903405,,,90.4137207396266,39.3447503320424,-1695401374.4358,,,,
SOM,1976,12.5860860119091,,,90.2580204166837,33.8777473345388,-632312293.857884,,,,
SOM,1977,11.0319762509466,,,90.2715926691532,79.4767186673954,1581345101.55232,,,,
SOM,1978,6.9184696297127,,,90.5013351472889,81.9459674968483,2188562109.86487,,,,
SOM,1979,8.82418453261301,,,90.831987631658,99.8333325367117,-760219825.340935,,,,
SOM,1980,7.51208793903439,,,91.2134418046329,121.667060422129,-4010763679.77423,,,,
SOM,1981,7.05215419869704,,,91.6987594522042,93.1927431700364,-565630643.110918,,,,
SOM,1982,7.53134923569625,,,92.2772876642584,94.0181762835847,2754021548.8379,,,,
SOM,1983,6.81461592683493,,,92.8955850635541,96.3117247925478,125690906.483488,,,,
SOM,1984,6.97506560817281,,,93.5731132075472,75.668316099618,-1547100029.51402,,,,
SOM,1985,7.32142666248065,,,94.2993135124095,25.637016174134,0.0,,,,
SOM,1986,9.51393669455694,,,95.0657684829682,36.3583185775922,194692832.681808,,,,
SOM,1987,,,,95.8744346516403,37.9055224004262,-1149914158.27573,,,,
SOM,1988,,,,96.8854236352333,27.0073589498542,-1541338763.18198,,,,
SOM,1989,,,,98.1161531880766,52.5799515100122,-1616686793.25713,,,,
SOM,1990,,,,99.2965063650712,47.5281520077924,,,,,
SOM,1991,,,,98.8354630903641,,,,,19.673999786377,
SOM,1992,,,,96.7764933777652,,,,,19.8020000457764,
SOM,1993,,,,96.1595187925015,,,,,19.6100006103516,
SOM,1994,,,,96.781413423086,,,,,19.8840007781982,
SOM,1995,,,,97.3228845049271,,,,,19.5659999847412,
SOM,1996,,,,97.7704259404581,,,,,19.488000869751,
SOM,1997,,,,98.1399066469235,,,,,19.5559997558594,
SOM,1998,,,,98.4707367043637,,,,,19.4589996337891,
SOM,1999,,,,98.7796516623139,,,,,19.423999786377,
SOM,2000,,,,99.0558759999051,,,1.89250123500824,,19.4009990692139,
SOM,2001,,,,99.3199727435354,,,4.50461578369141,,19.3740005493164,
SOM,2002,,,,99.619388935129,,,7.40000009536743,,19.3400001525879,
SOM,2003,,,,99.985551777613,,,9.70844078063965,,19.3229999542236,
SOM,2004,,,,100.537191737134,,,12.3048496246338,,19.3120002746582,
SOM,2005,,,,101.513688090463,,,14.9007215499878,,19.2950000762939,
SOM,2006,,,,102.866185667887,,,15.2337856292725,,19.2870006561279,
SOM,2007,,,,103.835010524421,,,20.1007328033447,,19.173999786377,
SOM,2008,,,,103.872971356279,,,22.7102298736572,,19.1749992370605,
SOM,2009,,,,103.456794620293,,,25.3296661376953,,19.173999786377,
SOM,2010,,,,102.997417686761,,,52.1633453369141,,19.173999786377,
SOM,2011,,,,102.523126685816,,,51.9681129455566,,19.1730003356934,
SOM,2012,,,,102.11125998284,,,51.7619171142578,,19.1609992980957,
SOM,2013,,,,101.761120224798,98.4050688223727,,51.5337905883789,,19.0659999847412,
SOM,2014,,,,101.454018542403,98.6069651741294,,51.2936363220215,,19.0100002288818,
SOM,2015,,,,101.237375609261,94.1893158388004,,51.1348609924316,,18.8770008087158,
SOM,2016,,,,101.070016809706,95.0668594145284,,51.1132354736328,,18.9309997558594,
SOM,2017,,1.5,,100.836355269126,100.160456409342,,52.0999984741211,,18.9750003814697,
SOM,2018,,,,100.531964035369,106.574453551913,,50.7649765014648,,18.8700008392334,
SOM,2019,,2.0,,100.201488034988,101.06399383192,,49.2000007629395,,18.8279991149902,
SOM,2020,,2.0,,99.8223749126677,101.641725991573,,49.7308692932129,,19.5669994354248,
SOM,2021,,1.5,,99.3971785295867,105.873099108548,,,,19.9309997558594,
SLE,1960,,,,73.436512021729,,,,,,
SLE,1961,,,,73.6653877652756,,,,,,
SLE,1962,,,,73.934820628261,,,,,,
SLE,1963,,,,74.5088155050488,,,,,,
SLE,1964,26.5267398540177,,,75.5802410576201,58.5932181205017,,,33.5721131420108,,
SLE,1965,26.8406700428516,,,76.6880536447939,60.148032723023,,,36.2290611608882,,
SLE,1966,24.9440715883669,,,77.6332525030208,59.3959731543624,,,35.9060402684564,,
SLE,1967,26.1480601741884,,,78.581743662158,58.3927157561362,65713928061.0619,,40.2612826603325,,
SLE,1968,27.7572337060855,,,79.5223700120919,50.5305342303443,-109032052045.935,,41.7631773192478,,
SLE,1969,26.2497247302356,,,80.4044516829533,52.8224326506643,271397398528.904,,37.4220069000954,,
SLE,1970,25.3999560783794,,,81.2072058793798,60.3024514617751,276471072851.51,,36.4079848953823,,
SLE,1971,26.219079629984,,,81.949415812505,63.6544176137138,-25997887500.9744,,39.2712472794836,,
SLE,1972,26.9408117878395,,,82.6410629547611,56.8064726641994,-139425517217.93,,40.8942202835333,,
SLE,1973,24.3726050641354,,,83.2777084283255,48.0424613584006,175257977485.441,,38.0868537852391,,
SLE,1974,21.5465968812856,,,83.8813066496286,50.2303350130848,55445004648.9653,,37.5420839010605,,
SLE,1975,19.5315489470875,,,84.4413193710958,59.579772903204,-255823167698.488,,38.6234548582672,,
SLE,1976,19.440391635526,,,84.9228612333886,50.4664712154565,-294714377485.744,,41.7281133590837,,
SLE,1977,19.4421245022211,,,85.3404808506909,46.4492779936333,-150145945950.566,,41.8913480276456,,
SLE,1978,19.4249846657938,,,85.7076843949403,43.8304797295215,252603085485.176,,40.0081119690314,,
SLE,1979,19.1927890717172,,,86.0143939880749,46.9905655566148,354494973015.995,,41.0080098872926,,
SLE,1980,20.1644309822588,,,86.272288523502,61.0817827780182,108134414335.145,,41.4106447425357,,
SLE,1981,17.8764897074756,,,86.5068702024976,62.7534437393592,23557027748.6271,,43.5845844296549,,
SLE,1982,15.9551262075413,,,86.722635955568,41.6889996883764,17906805476.6883,,44.1570582736055,,
SLE,1983,14.1783487020948,,,86.9386467725497,33.1059111987634,-95844253771.0208,,45.152177389265,,
SLE,1984,13.1159553031691,,,87.171114599686,23.0298589485254,-40894155644.3001,,44.4586920681444,,
SLE,1985,12.9587920751985,,,87.4084492821644,31.4318427751733,16464958082.4828,,39.030983320459,,
SLE,1986,14.6663222616633,,,87.644355728257,26.9269776876268,-78269338378.0405,,42.0437867647059,,
SLE,1987,17.9290093878829,,,87.8782499694235,55.1530801698354,270877579334.679,,33.970754582831,,
SLE,1988,11.2991691234369,,,88.0888477942929,43.1161645786241,671906045412.687,,39.5470923692831,,
SLE,1989,10.1651045668349,,,88.2312742294766,41.5884186148417,435572794881.217,,39.7363178195914,,
SLE,1990,17.9694265444271,,,88.3264177642321,68.690667371374,118524358951.22,,31.7998495720936,,
SLE,1991,33.7911904255458,,,88.4323447257765,60.2440496086611,107173084500.814,,24.1096009341778,3.45000004768372,
SLE,1992,38.8073888883981,,,88.5708899935997,64.4928752528777,13734188443.2177,,19.9220827407087,3.53900003433228,
SLE,1993,31.114757930878,,,88.7221975953751,52.8598375891873,6732371746.6062,,22.1986656001247,3.45300006866455,
SLE,1994,38.3575526273637,,,88.8769729979589,55.1600675188324,258892567423.177,,19.1945887741624,3.46600008010864,
SLE,1995,36.0669224464224,,,89.0305695334593,45.029250437578,150847076226.929,,17.130552602886,3.49000000953674,
SLE,1996,36.3032055377816,,,89.182814593557,49.5955306540939,93568339221.1437,,13.7368146683859,3.44899988174438,
SLE,1997,27.0943056169704,,,89.3185907913121,28.2780240362665,67313247931.742,,13.3733338606021,3.48000001907349,
SLE,1998,23.7526478441056,,,89.4534301694149,35.3326795564082,72926444138.1382,,12.9622848076764,3.44700002670288,
SLE,1999,24.3055417552645,,,89.6855518123602,33.7491637023642,54817192517.428,,12.4352490345316,3.46199989318848,
SLE,2000,26.7592113729712,,,89.8485127093936,57.5299628959222,15741806899.5207,7.78814268112183,12.4902278563224,3.42499995231628,
SLE,2001,7.90550760992505,,,89.8524558573426,35.4243931073053,-39525317441.4537,8.55077075958252,41.4624039051034,3.4779999256134,
SLE,2002,8.80632697187301,,,89.8198597431949,38.3858021277704,-89696836784.1982,9.30581474304199,40.1771310989722,3.34299993515015,
SLE,2003,10.3422737397037,,,89.7221697275307,45.9060160845621,-85008774301.6953,10.0556230545044,38.7814845612805,3.41100001335144,
SLE,2004,11.7768708575112,,34.826789855957,89.5140193701781,45.5880654083465,-20129718677.343,16.7999992370605,35.9916142636796,3.42000007629395,
SLE,2005,11.257305042465,2.5,,89.2080197113674,46.872841394771,8460290445.89905,11.3324851989746,36.2347351058745,3.55299997329712,
SLE,2006,10.3675213586459,2.5,,88.8571875307799,41.9127954550172,0.0,12.2971878051758,35.5821511404486,3.67899990081787,
SLE,2007,9.66532699388671,2.5,,88.43589150526,40.2953871705296,-86274357262.0079,13.0499677658081,34.7230721439137,3.78699994087219,
SLE,2008,7.83421941730239,2.5,,87.9321675982756,39.2134766212099,-49791704304.3608,12.1000003814697,35.0965462667418,3.92400002479553,
SLE,2009,6.5472134159243,3.0,,87.3603965196778,41.4365302397403,53157009704.6975,14.579927444458,34.5980874775695,4.05999994277954,
SLE,2010,7.7813701706959,3.0,,86.7227702523356,51.277552995909,150515823081.279,11.4621734619141,35.2610930191085,4.17500019073486,
SLE,2011,7.869629662271,3.0,,85.9982053849702,80.7169470499489,180822204654.295,14.1999998092651,35.2535714003715,4.29500007629395,
SLE,2012,14.5343757527232,3.0,,85.1850831419492,93.2741188545165,226532877127.415,16.9765110015869,32.5550225815524,4.375,
SLE,2013,21.2285129374691,3.0,32.4261703491211,84.206017641819,87.4528009894414,-549791749719.873,13.5,28.479547650621,4.4689998626709,
SLE,2014,15.6140676977931,3.0,,83.0094625242163,83.1857952601291,-2141181076578.38,18.6660308837891,29.8268379984852,4.67999982833862,
SLE,2015,4.55592567517813,3.0,,81.7054561271416,66.8026117984293,-529426610632.993,19.5345363616943,33.8713402801464,4.43699979782104,
SLE,2016,5.61093425781217,3.0,,80.3608703343358,79.4160025693785,-292964566243.022,20.2999992370605,33.286093643891,3.92700004577637,
SLE,2017,5.18530768261439,3.0,,78.9939262646854,74.4878297732032,-280313687315.856,23.3999996185303,31.9963871673004,3.56100010871887,
SLE,2018,5.27038982549826,3.0,43.2063293457031,77.6567101711554,56.6958306351663,87219863734.1411,26.1000003814697,32.3466235922851,3.19000005722046,
SLE,2019,5.55226102161359,3.0,,76.4191556691904,56.1906504048883,138777693106.922,22.7000007629395,32.8039349131741,3.19300007820129,
SLE,2020,5.24341034790062,3.0,,75.2305575625115,51.5579377492233,186502660153.083,26.2008857727051,30.9833584355299,3.57200002670288,
SLE,2021,5.93370349627422,3.0,47.7000007629395,74.0044324363418,58.3908320198999,1229109122574.82,,32.325024655337,3.69700002670288,
